month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2016-10	47.77	55.36	
2016-11	50.52	75.24	
2016-12	47.13	54.95	
2017-01	45.76	21.28	
2017-02	46.37	12.7	
2017-03	48.76	41.85	
2017-04	44.84	-4.07	
2017-05	32.8	-60.85	
2017-06	32.32	-75.53	
2017-07	30.61	-90.6	
2017-08	31.5	-82.69	
2017-09	33.82	-63.82	
2017-10	35.61	-41.86	
2017-11	37.16	-23.17	
2017-12	33.32	-49.91	
2018-01	33.98	-39.2	
2018-02	31.61	-64.34	
2018-03	34.17	-41.19	
2018-04	36.23	6.99	
2018-05	38.39	40.87	
2018-06	23.16	-43.04	
2018-07	22.02	-75.2	
2018-08	22.82	-78.96	
2018-09	22.9	-77.35	
2018-10	21.8	-86.61	
2018-11	25.1	-51.46	
2018-12	26.95	-29.42	
2019-01	28.02	-4.1	
2019-02	31.7	25.77	
2019-03	34.67	47.66	
2019-04	34.89	57.02	
2019-05	35.65	67.77	
2019-06	34.61	66.16	
2019-07	37.45	88.08	
2019-08	40.79	96.1	
2019-09	43.77	98.3	
2019-10	41.97	83.33	
2019-11	40.89	72.92	
2019-12	44.88	87.82	
2020-01	49.71	96.82	
2020-02	49.85	92.77	
2020-03	44.01	62.38	
2020-04	44.93	49.32	
2020-05	41.97	45.29	
2020-06	43.03	8.21	
2020-07	59.06	70.42	
2020-08	69.42	93.03	
2020-09	67.56	89.33	
2020-10	79.69	96.87	
2020-11	73.34	83.84	
2020-12	79.76	86.1	
2021-01	94.2	96.52	
2021-02	99.38	93.45	
2021-03	80.77	64.36	
2021-04	84.62	61.69	
2021-05	84.7	64.39	
2021-06	89.39	48.68	
2021-07	113.12	89.94	
2021-08	137.26	95.74	
2021-09	134.72	87.59	
2021-10	136.21	86.5	
2021-11	128.89	72.48	
2021-12	123.79	53.69	
2022-01	114.31	27.63	
2022-02	108.46	3.63	
2022-03	115.42	9.29	
2022-04	96.97	-26.55	
2022-05	97.51	-34.49	
2022-06	74.9	-63.35	
2022-07	66.79	-77.47	
2022-08	69.99	-78.3	
2022-09	59.28	-91.41	
2022-10	58.15	-88.73	
2022-11	65.43	-73.33	
2022-12	61.88	-82.87	
2023-01	72.53	-37.83	
2023-02	69.53	-27.01	
2023-03	61.32	-51.94	
2023-04	52.45	-80.17	
2023-05	44.08	-94.28	
2023-06	32.33	-93.75	
2023-07	34.82	-89.84	
2023-08	32.2	-92.04	
2023-09	28.71	-98.44	
2023-10	26.36	-97.58	
2023-11	25.47	-93.42	
2023-12	22.21	-96.94	
2024-01	24.46	-79.42	
2024-02	24.48	-79.47	
2024-03	28.98	-35.16	
2024-04	25.68	-49.38	
2024-05	26.56	-31.87	
2024-06	21.89	-62.31	
2024-07	14.3	-85.67	
2024-08	15.13	-87.66	
2024-09	14.67	-90.6	
2024-10	17.25	-66.67	
2024-11	17.38	-55.19	
2024-12	15.95	-67	
2025-01	14.12	-83.33	
