month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2022-10	2.44	-43.03	
2022-11	2.53	-47.65	
2022-12	2.84	-16.11	
2023-01	3.19	37.05	
2023-02	3.2	56.92	
2023-03	2.91	38.12	
2023-04	2.94	40.79	
2023-05	2.65	-20.09	
2023-06	2.39	-61.16	
2023-07	2.45	-70.49	
2023-08	2.36	-78.61	
2023-09	2.27	-82.81	
2023-10	1.94	-94.06	
2023-11	1.75	-96.27	
2023-12	1.51	-97.15	
2024-01	1.62	-83.73	
2024-02	1.7	-74.74	
2024-03	1.81	-52.81	
2024-04	1.62	-68.71	
2024-05	1.64	-70	
2024-06	1.43	-88.63	
2024-07	1.26	-92.62	
2024-08	1.22	-91.23	
2024-09	1.13	-93.8	
2024-10	1.67	-36.66	
2024-11	1.66	-9.27	
2024-12	1.58	-1.1	
2025-01	1.31	-43.45	
2025-02	1.28	-59.82	
