month	ct_avg_Tdx收盘价	股东人数
2000-12	21	26947	
2001-06	22.14	29711	
2001-12	16.42	28258	
2002-06	15.79	27555	
2002-09	10	28317	
2002-12	8.01	28239	
2003-03	7.92	28556	
2003-06	6.63	28873	
2003-09	5.63	28618	
2003-12	5.12	28416	
2004-03	5.88	28320	
2004-06	5.66	28702	
2004-09	4.39	27655	
2004-12	4.31	26438	
2005-03	4.15	25710	
2005-06	3.48	25330	
2005-09	3.61	24024	
2005-12	2.86	24266	
2006-03	2.87	23727	
2006-06	3.42	21950	
2006-09	3.78	21804	
2006-12	3.77	20328	
2007-03	7.09	21273	
2007-06	11.32	26965	
2007-09	12.23	30788	
2007-12	12.11	28856	
2008-03	12.75	27697	
2008-06	6.39	27920	
2008-09	4.13	28420	
2008-12	4.39	29745	
2009-03	5.96	27781	
2009-06	8.82	28649	
2009-09	12.16	23463	
2009-12	16.78	33408	
2010-03	17.18	31209	
2010-06	13.21	27181	
2010-09	17.51	22792	
2010-12	14.85	25877	
2011-03	16.31	21410	
2011-06	16.41	20916	
2011-09	14.6	16883	
2011-12	10.85	19105	
2012-03	11.28	19398	
2012-06	11.31	19544	
2012-09	8.87	19990	
2012-12	7.77	19487	
2013-03	9.66	26483	
2013-06	10.28	26722	
2013-09	10.18	25425	
2013-12	9.57	23775	
2014-03	9.08	23583	
2014-06	8.79	21952	
2014-09	12.28	17203	
2014-12	11.98	16416	
2015-03	15.37	11333	
2015-06	24.18	20733	
2015-09	14.73	18721	
2015-12	22.44	12745	
2016-06	17.65	27655	
2016-09	25.54	54812	
2016-11	36.36	86452	
2016-12	27.01	69766	
2017-03	24.71	71542	
2017-06	19.54	59110	
2017-09	19.72	59083	
2017-12	17.07	60599	
2018-03	16.96	52229	
2018-06	14.75	52310	
2018-09	11.85	55903	
2018-12	10.24	54154	
2019-03	13.17	47439	
2019-06	12.36	43510	
2019-09	11.76	47384	
2019-12	12.37	44705	
2020-03	12.27	67007	
2020-06	15.24	47880	
2020-09	15.15	93322	
2020-12	12.45	91421	
2021-03	11.31	89531	
2021-06	10.3	82738	
2021-09	12.58	56157	
2021-12	17.04	39508	
2022-03	17.02	34037	
2022-06	20.45	32258	
2022-09	20.66	30144	
2022-12	20.55	31640	
2023-03	18.24	46615	
2023-06	15.01	51281	
2023-09	14.98	44060	
2023-12	12.22	46584	
2024-03	14.22	38597	
2024-06	15.89	33351	
2024-09	15.89	32705	
