month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-12	10.81	4.38	-0.12	47.58	1.08	55.28	
2006-01	13.03	5.26	0.06	89.23	1.45	91.52	
2006-02	13.62	5.5	0.1	91.23	1.51	92.6	
2006-03	14.06	5.68	0.13	93.98	1.54	93.87	
2006-04	16.55	6.8	0.33	100	1.96	98.84	
2006-05	21.28	8.38	0.69	100	2.54	98.61	
2006-06	20.48	9.32	0.61	98.21	2.79	96.55	
2006-07	19.26	9.36	0.5	91.41	2.69	90.99	
2006-08	17.9	8.69	0.39	80.59	2.32	72.63	
2006-09	18.16	8.82	0.4	78.61	2.27	68.84	
2006-10	18.86	9.16	0.45	85.03	2.29	71.38	
2006-11	20.47	9.94	0.56	94.11	2.48	88.23	
2006-12	23.84	11.58	0.8	94.01	2.9	94.56	
2007-01	28.7	13.94	1.13	97.86	3.5	97.81	
2007-02	28.18	13.69	1.07	90.12	3.25	90.12	
2007-03	27.61	13.41	1	83.69	3.01	83.6	
2007-04	32.18	15.63	1.3	96	3.48	96	
2007-05	39.13	18.94	1.74	98.74	4.16	98.51	
2007-06	44.73	21.72	2.06	97.49	4.61	97.58	
2007-07	38.85	19.13	1.6	80.1	3.72	80.56	
2007-08	43.23	21.5	1.83	87.27	4.05	89.79	
2007-09	52.02	25.87	2.32	97.41	4.74	97.63	
2007-10	63.85	31.75	2.94	99.8	5.6	99.8	
2007-11	61.98	30.83	2.72	87.67	5.03	87.3	
2007-12	67.35	33.49	2.91	90.89	5.17	90.71	
2008-01	87.56	43.54	3.87	98.29	6.44	98.29	
2008-02	91.41	45.46	3.87	96.55	6.23	96.55	
2008-03	85.65	42.59	3.39	81.51	5.36	81.55	
2008-04	89.02	44.15	3.39	83.84	5.19	83.5	
2008-05	93.36	46.55	3.43	90.04	5.14	90.09	
2008-06	83.69	41.95	2.84	62.13	4.26	61.61	
2008-12	67.26	42.1	2.02	38.39	3.02	24.34	
2009-01	40.75	20.57	0.81	-4.41	0.93	-61.31	
2009-02	51.18	25.89	1.24	-19.08	1.38	-68.66	
2009-03	53.76	27.15	1.32	-28.33	1.44	-75.45	
2009-04	57.52	28.96	1.44	-25.27	1.54	-66.54	
2009-05	51.34	25.92	1.15	-47.52	1.23	-78.08	
2009-06	53.21	27.11	1.19	-58.08	1.28	-68.59	
2009-07	60.06	29.22	1.43	-32.5	1.4	-40.26	
2009-08	54.58	28.32	1.18	-44.6	1.28	-37.88	
2009-09	53.67	27.85	1.11	-47.52	1.2	-34.9	
2009-10	50.88	26.4	0.98	-78.12	1.04	-57.81	
2009-11	56.16	29.14	1.15	-39.75	1.21	-27.13	
2009-12	57.98	30.08	1.18	3.3	1.23	17.43	
2010-01	58.95	30.53	1.19	22.23	1.22	39.33	
2010-02	54.25	28.14	0.98	-9.17	1.01	2.74	
2010-03	52.49	27.32	0.9	-33.36	0.91	-9.86	
2010-04	48.72	25.31	0.74	-53.57	0.74	-44.18	
2010-05	42.75	22.38	0.51	-81.21	0.52	-77.46	
2010-06	41.68	21.95	0.46	-91.07	0.47	-91.17	
2010-07	39.84	20.85	0.38	-92.04	0.38	-90.95	
2010-08	50.96	26.67	0.75	-47.32	0.74	-44.52	
2010-09	60.4	31.61	1.04	-0.42	1.02	5.26	
2010-10	67.52	35.34	1.24	30.08	1.21	33.71	
2010-11	66.48	34.8	1.17	43.51	1.13	47.69	
2010-12	62.71	32.82	1.01	48.37	0.97	50.19	
2011-01	59.04	30.66	0.87	34.96	0.81	41.16	
2011-02	58.46	30.46	0.82	29.76	0.77	39.58	
2011-03	54.4	29.93	0.68	25.67	0.71	29.31	
2011-04	55.37	28.94	0.69	19.49	0.63	4.04	
2011-05	54.77	28.67	0.65	-0.51	0.59	-11.95	
2011-06	56.41	29.53	0.68	5.7	0.61	-6.34	
2011-07	58.14	30.43	0.7	27.51	0.64	18.11	
2011-08	53.57	28.04	0.55	-25.39	0.49	-35.02	
2011-09	48.43	25.35	0.39	-63.35	0.33	-77.08	
2011-10	42.36	22.17	0.21	-83.2	0.15	-90.63	
2011-11	41.58	21.76	0.17	-86.85	0.12	-90.71	
2011-12	35.38	18.56	-0.01	-97.7	-0.06	-98.58	
2012-01	33.25	17.4	-0.07	-93.21	-0.12	-93.21	
2012-02	35.93	18.81	0	-80	-0.06	-79.64	
2012-03	37.14	19.44	0.02	-67.17	-0.04	-67.05	
2012-04	33.58	17.58	-0.08	-86.66	-0.13	-86.45	
2012-05	33.07	17.31	-0.1	-90.87	-0.15	-90.67	
2012-06	31.41	16.46	-0.15	-89.11	-0.2	-88.66	
2012-07	34.24	18.01	-0.08	-67.01	-0.13	-64.81	
2012-08	33.43	17.58	-0.11	-57.49	-0.16	-54	
2012-09	30.47	16.03	-0.19	-87.41	-0.24	-86.56	
2012-10	28.3	14.88	-0.26	-92.51	-0.3	-91.82	
2012-11	24.16	12.71	-0.37	-97.64	-0.4	-97.36	
2012-12	25.12	13.21	-0.34	-85.55	-0.38	-85.46	
2013-01	26.76	14.08	-0.3	-71.43	-0.34	-71.56	
2013-02	27.86	14.65	-0.28	-55.06	-0.32	-55.06	
2013-03	28.19	14.83	-0.27	-44.35	-0.32	-44.3	
2013-04	27.19	14.3	-0.3	-41.72	-0.34	-41.67	
2013-05	23.08	12.14	-0.41	-77.27	-0.45	-77.27	
2013-06	19.92	10.52	-0.49	-91.6	-0.52	-91.65	
2013-07	17.34	9.29	-0.56	-95.15	-0.58	-94.76	
2013-08	17.3	9.27	-0.56	-88.56	-0.58	-88.47	
2013-09	18.74	10.05	-0.53	-72.28	-0.55	-71.81	
2013-10	17.52	9.39	-0.56	-80.81	-0.58	-78.97	
2013-11	16.87	9.04	-0.58	-85.16	-0.59	-85.12	
2013-12	17.04	9.13	-0.57	-83.97	-0.59	-83.77	
2014-01	15.38	8.24	-0.61	-93.79	-0.63	-93.49	
2014-02	15.43	8.27	-0.61	-89.34	-0.63	-89.4	
2014-03	15.11	8.1	-0.62	-93.32	-0.64	-93.41	
2014-04	15.05	8.07	-0.62	-85.97	-0.64	-86.22	
2014-05	15.1	8.09	-0.62	-83.13	-0.64	-83.04	
2014-06	15.07	8.08	-0.62	-76.83	-0.64	-76.74	
2014-07	15.35	8.26	-0.62	-68.87	-0.63	-65.1	
2014-08	17.99	9.68	-0.55	4.46	-0.57	5.36	
2014-09	18.02	9.7	-0.55	25.98	-0.57	26.87	
2014-10	18.71	10.07	-0.54	39.29	-0.55	47.82	
2014-11	20.16	10.7	-0.5	51.79	-0.53	58.75	
2014-12	22.52	12.12	-0.44	68.67	-0.46	81.48	
2015-01	23.35	12.57	-0.42	83.75	-0.44	86.56	
2015-02	26.33	14.18	-0.35	91.31	-0.37	92.5	
2015-03	28.07	15.12	-0.31	93.99	-0.33	96.71	
2015-04	29.13	15.69	-0.29	92.3	-0.31	93.07	
2015-05	28.02	15.09	-0.31	81.3	-0.34	81.25	
2015-06	31.85	17.16	-0.22	94.3	-0.25	94.34	
2015-07	21.27	11.07	-0.48	37.05	-0.51	29.23	
2015-08	20.92	11.29	-0.49	5.02	-0.5	-1.11	
2015-09	17.92	9.67	-0.56	-34.29	-0.57	-38.39	
2015-10	18.75	10.12	-0.54	-40.6	-0.55	-43.86	
2015-11	23.87	12.88	-0.42	-8.16	-0.43	-8.76	
2015-12	24.07	12.99	-0.41	1.98	-0.42	4.39	
2016-01	19.4	10.47	-0.52	-33.26	-0.53	-32.55	
2016-02	18.14	9.79	-0.55	-60.65	-0.56	-60.89	
2016-03	17.94	9.68	-0.55	-71.2	-0.56	-70.54	
2016-04	18.66	10.07	-0.53	-66.07	-0.53	-66.07	
2016-05	18.07	9.75	-0.55	-79.08	-0.54	-79.68	
2016-06	19.92	10.76	-0.49	-44.69	-0.48	-45.58	
2016-07	21.21	11.46	-0.46	-2.04	-0.44	-0.77	
2016-08	20.08	10.85	-0.48	-5.55	-0.46	-4.46	
2016-09	19.38	10.48	-0.49	-15.62	-0.47	-11.96	
2016-10	19.33	10.45	-0.48	-36.16	-0.47	-34.88	
2016-11	20.15	10.89	-0.45	-8.48	-0.43	-7.3	
2016-12	19.62	10.61	-0.46	-5.72	-0.44	-4.46	
2017-01	18.94	10.24	-0.46	-41.07	-0.45	-39.98	
2017-02	18.67	10.09	-0.46	-59.97	-0.45	-59.52	
2017-03	18.62	10.07	-0.45	-62.31	-0.44	-61.3	
2017-04	17.44	9.43	-0.48	-69.59	-0.46	-69.49	
2017-05	14.71	7.95	-0.56	-90.98	-0.54	-90.49	
2017-06	12.52	8.04	-0.62	-94.32	-0.53	-86.16	
2017-07	10.64	8.64	-0.67	-93.92	-0.49	-74.15	
2017-08	11.45	9.3	-0.64	-85.17	-0.45	-48.41	
2017-09	15.65	12.7	-0.5	-49.75	-0.24	1.49	
2017-10	16.51	13.33	-0.47	-19.64	-0.2	35.77	
2017-11	14.36	11.66	-0.53	-34.94	-0.29	38.84	
2017-12	13.21	10.72	-0.56	-58.04	-0.34	27.85	
2018-01	15	12.18	-0.5	-10.72	-0.24	60.75	
2018-02	12.05	9.78	-0.59	-44.88	-0.39	19.05	
2018-03	13.02	10.58	-0.55	-57.3	-0.33	13.68	
2018-04	13.12	10.65	-0.54	-61.06	-0.32	5.8	
2018-05	12.71	10.32	-0.55	-70.17	-0.33	-15.95	
2018-06	11.52	9.36	-0.59	-80	-0.38	-54.42	
2018-07	9.8	7.96	-0.64	-84.25	-0.47	-71.27	
2018-08	7.81	6.34	-0.71	-92.08	-0.57	-86.72	
2018-09	8.91	7.23	-0.67	-78.95	-0.51	-77.11	
2018-10	7.73	6.27	-0.71	-88.24	-0.57	-88.05	
2018-11	8.11	6.58	-0.69	-81.82	-0.54	-81.82	
2018-12	8	6.5	-0.69	-76.96	-0.54	-77.01	
2019-01	6.41	5.2	-0.74	-95.54	-0.63	-95.58	
2019-02	6.67	5.42	-0.73	-87.62	-0.6	-87.44	
2019-03	7.33	5.95	-0.69	-72.11	-0.55	-72.02	
2019-04	7.28	5.9	-0.69	-68.03	-0.55	-68.45	
2019-05	7.25	5.89	-0.68	-66.29	-0.54	-66.79	
2019-06	6.67	5.42	-0.7	-72.84	-0.57	-72.79	
2019-07	6.48	5.26	-0.7	-84.28	-0.57	-84.2	
2019-08	6.28	5.09	-0.7	-86.57	-0.58	-86.61	
2019-09	7.34	5.96	-0.65	-35.4	-0.49	-35.53	
2019-10	8.59	6.98	-0.58	7.59	-0.4	7.69	
2019-11	8.8	7.15	-0.56	34.42	-0.37	35.76	
2019-12	8.16	6.62	-0.58	38.92	-0.41	39.73	
2020-01	8.75	7.11	-0.54	63.75	-0.35	64.12	
2020-02	8.76	7.11	-0.53	61.25	-0.34	61.34	
2020-03	9.58	8.09	-0.48	81.53	-0.24	82.55	
2020-04	9.52	15.02	-0.47	83.44	0.41	92.6	
2021-08	38.66	61.22	1.14	97.77	4.56	99.11	
2021-09	35.56	56.31	0.97	88.53	3.94	88.48	
2021-10	30.22	47.85	0.68	83.15	3.09	83.26	
2021-11	27.48	43.51	0.53	72.32	2.64	72.4	
2021-12	31.29	49.55	0.75	81.71	3.04	82.18	
2022-01	30.71	48.62	0.71	71.8	2.86	71.8	
2022-02	32.05	50.75	0.79	69.2	2.93	69.25	
2022-03	31.69	48.96	0.77	74.52	2.7	65.61	
2022-04	29.3	46.39	0.64	44.45	2.42	40.51	
2022-05	29.62	46.9	0.66	28.9	2.37	18.47	
2022-06	30.59	48.44	0.71	30.48	2.4	31.21	
2022-07	30.69	48.6	0.71	42.22	2.33	44.01	
2022-08	28.42	44.99	0.58	-17.39	2.02	-23.49	
2022-09	25.98	41.14	0.44	-46.13	1.71	-48.34	
2022-10	23.13	36.62	0.29	-58.37	1.38	-64.17	
2022-11	24.93	39.48	0.39	-60.67	1.52	-61.61	
2022-12	24.09	38.14	0.34	-62.01	1.39	-61.89	
2023-01	23.89	37.82	0.33	-63.78	1.33	-63.78	
2023-02	25.22	39.93	0.4	-35.98	1.42	-35.94	
2023-03	23.28	36.87	0.29	-63	1.19	-61.26	
2023-04	21.71	34.38	0.2	-90.6	1.02	-89.71	
2023-05	19.96	31.61	0.1	-94.95	0.83	-94.91	
2023-06	19.26	30.5	0.06	-96.92	0.74	-97.05	
2023-07	19.37	30.68	0.06	-89.2	0.73	-89.07	
2023-08	18.66	29.55	0.02	-87.15	0.65	-87.15	
2023-09	17.68	28	-0.03	-97.28	0.54	-97.28	
2023-10	16.8	26.6	-0.08	-97.48	0.45	-97.53	
2023-11	16.57	26.23	-0.09	-93.55	0.42	-93.55	
2023-12	15.54	24.61	-0.15	-97.66	0.32	-97.62	
2024-01	15.12	23.94	-0.17	-96.06	0.27	-96.06	
2024-02	15	23.75	-0.18	-89.67	0.25	-89.67	
2024-03	16.6	26.28	-0.09	-56.89	0.37	-56.89	
2024-04	16.67	26.4	-0.09	-41.12	0.37	-41.16	
2024-05	17.77	28.14	-0.03	-3.75	0.45	-3.53	
2024-06	17.15	27.16	-0.06	-2.35	0.39	-2.16	
2024-07	16.08	25.45	-0.12	-29.46	0.29	-29.54	
2024-08	14.24	22.55	-0.21	-66.23	0.14	-66.27	
2024-09	15.23	24.12	-0.15	-64.33	0.21	-64.29	
2024-10	17.61	27.89	-0.01	-12.1	0.39	-12.15	
2024-11	18.76	29.7	0.06	29.38	0.47	29.59	
2024-12	17	26.92	-0.04	27.68	0.33	27.6	
2025-01	16.38	25.93	-0.06	4.34	0.27	4.46	
