month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2006-07	2.68	1.58	
2006-08	2.49	1.37	
2006-09	2.48	1.34	
2006-10	2.44	1.26	
2006-11	2.73	1.48	
2006-12	3.62	2.23	
2007-01	5.38	3.6	
2007-02	5.05	3.17	
2007-03	4.86	2.89	
2007-04	6.35	3.85	
2007-05	7.1	4.18	
2007-06	8.54	4.89	
2007-07	8.21	4.37	
2007-08	9.09	4.65	
2007-09	10.39	5.08	
2007-10	12.35	5.79	
2007-11	10.3	4.36	
2007-12	11.21	4.55	
2008-01	11.72	4.5	
2008-02	10.17	3.58	
2008-03	8.42	2.66	
2008-04	6.77	1.87	
2008-05	6.98	1.88	
2008-06	5.24	1.13	
2008-07	5.46	1.18	
2008-08	5.33	1.09	
2008-09	4.37	0.69	
2008-10	3.66	0.4	
2008-11	3.68	0.39	
2008-12	4.13	0.55	
2009-01	3.85	0.43	
2009-02	4.42	0.61	
2009-03	4.12	0.49	
2009-04	4.42	0.58	
2009-05	4.64	0.64	
2009-06	5.06	0.76	
2009-07	6.14	1.1	
2009-08	6.16	1.07	
2009-09	6.11	1.02	
2009-10	6.13	1	
2009-11	6.96	1.22	
2009-12	8.15	1.55	
2010-01	8.28	1.53	
2010-02	7.87	1.36	
2010-03	7.61	1.23	
2010-04	7.64	1.2	
2010-05	6.87	0.94	
2010-06	6.99	0.95	
2010-07	7.08	0.94	
2010-08	8.24	1.21	
2010-09	9.07	1.38	
2010-10	9.63	1.48	
2010-11	10.36	1.6	
2010-12	10.04	1.46	
2011-01	9.03	1.17	
2011-02	9.22	1.17	
2011-03	8.91	1.06	
2011-04	8.67	0.97	
2011-05	9.17	1.04	
2011-06	9.63	1.1	
2011-07	10.42	1.23	
2011-08	10.71	1.25	
2011-09	10.41	1.14	
2011-10	10.07	1.03	
2011-11	10.22	1.02	
2011-12	9.57	0.86	
2012-01	8.74	0.67	
2012-02	9.12	0.72	
2012-03	9.77	0.81	
2012-04	9.53	0.74	
2012-05	9.6	0.72	
2012-06	9.13	0.62	
2012-07	9.99	0.74	
2012-08	9.84	0.69	
2012-09	9.41	0.59	
2012-10	9.56	0.59	
2012-11	8.57	0.41	
2012-12	7.42	0.21	
2013-01	7.6	0.23	
2013-02	7.1	0.13	
2013-03	6.63	0.05	
2013-04	6.22	-0.02	
2013-05	6.53	0.02	
2013-06	6.19	-0.04	
2013-07	5.75	-0.12	
2013-08	5.69	-0.13	
2013-09	5.42	-0.18	
2013-10	5.13	-0.23	
2013-11	4.8	-0.28	
2013-12	4.64	-0.31	
2014-01	4.34	-0.36	
2014-02	4.47	-0.34	
2014-03	4.91	-0.28	
2014-04	5.08	-0.26	
2014-05	4.87	-0.29	
2014-06	5.03	-0.27	
2014-07	5.63	-0.19	
2014-08	5.82	-0.17	
2014-09	5.68	-0.19	
2014-10	5.36	-0.24	
2014-11	5.37	-0.24	
2014-12	6.19	-0.13	
2015-01	6.93	-0.03	
2015-02	6.42	-0.11	
2015-03	6.68	-0.08	
2015-04	7.74	0.06	
2015-05	7.92	0.08	
2015-06	9.14	0.24	
2015-07	8.08	0.09	
2015-08	7.95	0.07	
2015-09	7.95	0.07	
2015-10	7.95	0.07	
2015-11	7.88	0.06	
2015-12	8.04	0.09	
2016-01	7.55	0.02	
2016-02	7.36	0.01	
2016-03	8	0.1	
2016-04	8.46	0.16	
2016-05	9.16	0.27	
2016-06	9.71	0.34	
2016-07	11.04	0.52	
2016-08	11.14	0.52	
2016-09	10.46	0.43	
2016-10	10.73	0.45	
2016-11	11.03	0.48	
2016-12	11.19	0.49	
2017-01	11.48	0.51	
2017-02	12.26	0.6	
2017-03	13.2	0.7	
2017-04	13.85	0.76	
2017-05	14.65	0.84	
2017-06	17.05	1.1	
2017-07	17.3	1.1	
2017-08	17.97	1.15	
2017-09	17.83	1.1	
2017-10	20.18	1.33	
2017-11	22.81	1.59	
2017-12	24.08	1.68	
2018-01	27.74	2.01	
2018-02	24.7	1.63	
2018-03	23.6	1.47	
2018-04	22.29	1.3	
2018-05	24.66	1.5	
2018-06	26.14	1.6	
2018-07	24	1.35	
2018-08	21.16	1.04	
2018-09	20.69	0.97	
2018-10	18.83	0.77	
2018-11	16.68	0.56	
2018-12	17.25	0.6	
2019-01	17.44	0.6	
2019-02	22.29	1.03	
2019-03	26.7	1.39	
2019-04	33.38	1.93	
2019-05	33.4	1.87	
2019-06	35.87	2.01	
2019-07	41.39	2.38	
2019-08	42.15	2.35	
2019-09	45.34	2.51	
2019-10	43.45	2.27	
2019-11	44.3	2.25	
2019-12	43.22	2.1	
2020-01	44.72	2.13	
2020-02	41.12	1.82	
2020-03	39.54	1.66	
2020-04	42.63	1.8	
2020-05	48.84	2.13	
2020-06	54.25	2.38	
2020-07	69.72	3.18	
2020-08	74.59	3.31	
2020-09	76.33	3.25	
2020-10	80.97	3.33	
2020-11	89.29	3.58	
2020-12	92.89	3.57	
2021-01	101.99	3.8	
2021-02	106.11	3.78	
2021-03	89.6	2.89	
2021-04	92.42	2.87	
2021-05	100.22	3.04	
2021-06	102.08	2.96	
2021-07	91.69	2.45	
2021-08	76.95	1.82	
2021-09	70.84	1.53	
2021-10	76.7	1.68	
2021-11	72.31	1.47	
2021-12	80.74	1.69	
2022-01	72.72	1.37	
2022-02	66.7	1.13	
2022-03	56.97	0.79	
2022-04	55.65	0.72	
2022-05	54.17	0.65	
2022-06	61.93	0.85	
2022-07	66.25	0.94	
