month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2020-04	3.6	0.3	
2020-05	3.31	0.19	
2020-06	3.44	0.22	
2020-07	3.67	0.29	
2020-08	3.54	0.23	
2020-09	3.28	0.13	
2020-10	3.11	0.07	
2020-11	2.89	-0.01	
2020-12	3.05	0.03	
2021-01	3.16	0.06	
2021-02	2.97	-0.01	
2021-03	2.69	-0.11	
2021-04	2.53	-0.17	
2021-05	2.27	-0.25	
2021-06	2.27	-0.26	
2021-07	2.32	-0.24	
2021-08	2.24	-0.27	
2021-09	2.27	-0.26	
2021-10	2.21	-0.28	
2021-11	2.25	-0.27	
2021-12	2.28	-0.27	
2022-01	2.26	-0.28	
2022-02	1.99	-0.36	
2022-03	1.9	-0.39	
2022-04	1.66	-0.47	
2022-05	1.52	-0.51	
2022-06	1.56	-0.5	
2022-07	1.46	-0.54	
2022-08	1.4	-0.55	
2022-09	1.35	-0.57	
2022-10	1.28	-0.59	
2022-11	1.32	-0.58	
2022-12	1.27	-0.59	
2023-01	1.28	-0.59	
2023-02	1.84	-0.41	
2023-03	2.55	-0.19	
2023-04	3.17	0.01	
2023-05	2.7	-0.15	
2023-06	2.7	-0.15	
2023-07	2.25	-0.29	
2023-08	2.13	-0.33	
2023-09	1.94	-0.38	
2023-10	1.74	-0.44	
2023-11	1.74	-0.44	
2023-12	1.69	-0.46	
2024-01	1.46	-0.53	
2024-02	1.42	-0.54	
2024-03	1.74	-0.44	
2024-04	1.57	-0.49	
2024-05	1.6	-0.48	
2024-06	1.5	-0.51	
2024-07	1.39	-0.54	
2024-08	1.35	-0.56	
2024-09	1.36	-0.55	
2024-10	1.65	-0.45	
2024-11	2.26	-0.25	
2024-12	2.29	-0.24	
2025-01	1.9	-0.37	
