month	ct_avg_前复权价格	人均持股
2020-04	1.12	1658	
2020-06	2.95	6028	
2020-09	3.58	5278	
2020-12	3.13	6217	
2021-03	2.45	6614	
2021-06	2.62	13718	
2021-09	2.66	14499	
2021-12	2.46	15356	
2022-03	2.21	19697	
2022-06	2.16	20626	
2022-09	1.79	24548	
2022-12	1.73	25393	
2023-03	2.02	22636	
2023-06	1.96	39678	
2023-09	1.86	42466	
2023-12	1.57	43130	
2024-03	1.34	44931	
2024-06	1.32	44296	
2024-09	1.32	47336	
