month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2022-05	2.03	-76.51	
2022-06	2.16	-66.84	
2022-07	1.94	-88.78	
2022-08	1.96	-85.95	
2022-09	1.79	-96.51	
2022-10	1.72	-91.46	
2022-11	1.85	-76.58	
2022-12	1.73	-87.14	
2023-01	1.7	-87.39	
2023-02	1.89	-47.14	
2023-03	2.02	-14.01	
2023-04	2.17	27.63	
2023-05	1.96	12.28	
2023-06	1.96	17.1	
2023-07	1.92	-1.96	
2023-08	1.88	-15.53	
2023-09	1.86	-38.71	
2023-10	1.71	-60.66	
2023-11	1.67	-68.55	
2023-12	1.57	-78.36	
2024-01	1.45	-90.26	
2024-02	1.34	-92.54	
2024-03	1.34	-90.73	
2024-04	1.19	-97.99	
2024-05	1.21	-89.37	
2024-06	1.32	-68.14	
2024-07	1.34	-51.86	
2024-08	1.39	-27.19	
2024-09	1.32	-46.33	
2024-10	2.09	34.92	
2024-11	2.07	54.25	
2024-12	1.91	56.41	
2025-01	1.71	47.27	
2025-02	1.67	32.32	
