month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2010-09	14.57	4.47	0.04	-54.66	0.48	-53.57	
2010-10	16.21	4.95	0.15	-35.21	0.61	-33.03	
2010-11	15.47	4.73	0.1	-28.98	0.52	-27.31	
2010-12	14.82	4.52	0.05	-44.29	0.44	-42.78	
2011-01	13.51	4.12	-0.04	-71.03	0.3	-69.29	
2011-02	15.04	4.59	0.06	-48.39	0.43	-48.27	
2011-03	16.74	5.11	0.18	7.06	0.58	7.65	
2011-04	17	5.19	0.19	32.85	0.58	34.02	
2011-05	16.06	4.9	0.12	32.19	0.48	33.93	
2011-06	15.88	4.86	0.1	30.04	0.45	32.61	
2011-07	17.4	5.31	0.2	66.71	0.56	67.73	
2011-08	13.35	5.07	-0.08	18.63	0.47	52.44	
2011-09	10.14	4.67	-0.3	-61.52	0.34	-5.27	
2011-10	9.71	4.47	-0.33	-85.16	0.27	-36.94	
2011-11	10.17	4.69	-0.3	-80.88	0.32	-35.84	
2011-12	8.78	4.04	-0.39	-93.79	0.13	-66.19	
2012-01	7.53	3.47	-0.48	-95.12	-0.04	-79.76	
2012-02	8.95	4.12	-0.38	-77.63	0.13	-71.65	
2012-03	9.08	4.18	-0.37	-64.29	0.14	-62.26	
2012-04	9.22	4.22	-0.36	-62.05	0.14	-63.66	
2012-05	9.01	4.15	-0.38	-56.13	0.11	-54.75	
2012-06	7.74	3.56	-0.47	-85.54	-0.06	-85.4	
2012-07	7.49	3.45	-0.48	-86.81	-0.09	-87.22	
2012-08	7.2	3.32	-0.5	-93.36	-0.13	-93.21	
2012-09	6.53	3.01	-0.55	-95.89	-0.22	-95.94	
2012-10	6.87	3.16	-0.52	-84.23	-0.18	-84.03	
2012-11	6.61	3.04	-0.54	-89.25	-0.22	-89.16	
2012-12	6.92	3.19	-0.51	-75.77	-0.18	-75.64	
2013-01	7.86	3.62	-0.45	-21.83	-0.08	-22.19	
2013-02	8.66	3.99	-0.39	9.28	0.01	9.41	
2013-03	8.19	3.77	-0.42	16.58	-0.05	16.79	
2013-04	7.1	3.27	-0.5	-24.36	-0.18	-23.51	
2013-05	7.24	3.34	-0.48	-31.94	-0.17	-31.74	
2013-06	6.41	2.95	-0.54	-50.05	-0.27	-50.53	
2013-07	5.76	2.72	-0.59	-71.27	-0.33	-69.49	
2013-08	6.09	2.88	-0.56	-62.18	-0.29	-60.11	
2013-09	6.16	2.91	-0.55	-57.47	-0.29	-54.75	
2013-10	6.19	2.92	-0.55	-55.26	-0.29	-50.1	
