month	ct_avg_Tdx收盘价	人均持股
2004-06	23.36	1411	
2004-09	17.83	1656	
2004-12	18.08	1793	
2005-03	17.53	1677	
2005-06	8.65	2573	
2005-09	12.04	3212	
2005-12	10.29	4100	
2006-03	10.97	4740	
2006-06	19.11	7282	
2006-09	23.11	7315	
2006-12	21.18	19871	
2007-03	33.57	27233	
2007-06	40.37	30260	
2007-09	51.74	36117	
2007-12	45.58	54084	
2008-03	47.41	58386	
2008-06	41.56	57091	
2008-09	34.3	37064	
2008-12	37.07	82378	
2009-03	42.06	23980	
2009-06	32.45	6595	
2009-09	50.55	7323	
2009-12	56.59	6080	
2010-03	64.37	15386	
2010-06	48.01	16761	
2010-09	50.38	15232	
2010-12	49.21	10741	
2011-03	43.25	9207	
2011-06	33.39	9194	
2011-09	24.79	8212	
2011-12	24.85	9360	
2012-03	25.1	9510	
2012-06	24.03	9734	
2012-09	25.76	10578	
2012-12	19.64	10188	
2013-03	24.76	11277	
2013-06	24.44	11280	
2013-09	27.19	11549	
2013-12	27.53	11915	
2014-03	26.83	11006	
2014-06	25.49	11390	
2014-09	27.76	12160	
2014-12	34.95	14142	
2015-03	39.73	16574	
2015-06	56.65	11092	
2015-09	36.87	12479	
2015-12	41.75	14160	
2016-03	42.65	14514	
2016-06	34.13	20127	
2016-09	36.84	17853	
2016-12	35.19	18592	
2017-02	35.42	18835	
2017-03	36.46	19557	
2017-06	36.15	16437	
2017-09	27.79	10314	
2017-12	27.82	12135	
2018-03	28.35	15046	
2018-05	33.91	18666	
2018-06	33.48	18020	
2018-07	34.43	18312	
2018-08	32.51	17003.67	
2018-09	34.93	18048.75	
2018-10	35.77	16936.67	
2018-11	37.37	16727.5	
2018-12	35.49	14782	
2019-01	32.16	14592	
2019-02	36.31	17642.5	
2019-03	41.84	18779.33	
2019-04	43.84	18242	
2019-05	42.33	20066	
2019-06	34.71	25690.67	
2019-07	31.36	26747	
2019-08	32.03	25609	
2019-09	33.1	23721.33	
2019-10	36.22	25825	
2019-11	35.86	21884	
2019-12	33.53	19426.5	
2020-01	34.27	18517	
2020-02	40.9	15837	
2020-03	43.68	20359	
2020-04	47.34	19753.33	
2020-05	39.42	19270.33	
2020-06	44.2	17746	
2020-07	52.88	13136.67	
2020-08	59.55	9819	
2020-09	52.21	10010.5	
2020-10	56.49	9794	
2020-11	43.98	7835	
2020-12	43.54	7341.5	
2021-01	48.8	8705	
2021-02	47.65	8962.5	
2021-03	39.9	8246	
2021-05	39.56	7489	
2021-06	37.6	7061	
2021-07	37.36	7139	
2021-09	28.82	7290	
2021-10	29.42	7666	
2021-11	29.7	7479	
2021-12	28.62	7138	
2022-03	23.25	7231.5	
2022-05	17.62	6847	
2022-06	20.73	7081	
2022-07	21.84	7485	
2022-09	18.91	7295	
2022-11	19.39	7485	
2022-12	21.25	7566	
2023-01	22.96	8075	
2023-03	21.99	8323	
2023-04	23.79	9256	
2023-06	22.02	9163	
2023-07	22.22	9545.5	
2023-09	21.62	9794	
2023-10	22.3	9835	
2023-11	23.25	10087	
2023-12	22.86	9966.75	
2024-01	19.67	9959	
2024-02	18.91	9959	
2024-03	19.95	10106	
2024-04	19.08	9981	
2024-05	19.27	10055	
2024-06	17.07	9990	
2024-07	16.06	9993	
2024-08	15.59	10089	
2024-09	14.9	10044	
2024-10	16.54	10057.5	
2024-11	17.06	10284	
