month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2022-06	1.85	-36.82	
2022-07	1.88	-14.37	
2022-08	1.71	-41.65	
2022-09	1.55	-68.75	
2022-10	2.28	-11.05	
2022-11	2.26	43.1	
2022-12	2.07	41.11	
2023-01	2.44	75.17	
2023-02	2.65	87.5	
2023-03	2.55	78.3	
2023-04	2.5	74.91	
2023-05	2.46	63.03	
2023-06	2.62	82.54	
2023-07	2.68	86.18	
2023-08	2.47	43.56	
2023-09	2.76	80.58	
2023-10	2.75	83.88	
2023-11	3	95.49	
2023-12	3.25	98.47	
2024-01	3.24	87.99	
2024-02	3.28	86.8	
2024-03	3.47	92.47	
2024-04	2.95	46.61	
2024-05	3.35	73.62	
2024-06	3.2	60.06	
2024-07	2.79	-4.35	
2024-08	2.86	-24.31	
2024-09	3.07	-6.72	
2024-10	3.19	19.59	
2024-11	2.93	-23.09	
2024-12	3.07	-16.8	
2025-01	2.81	-48.02	
2025-02	2.75	-69.82	
