month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2009-08	19.75	2.12	-0.44	-50.38	1.16	59.82	
2009-09	19.43	2.09	-0.44	-66.11	1.11	52.31	
2009-10	20.31	2.18	-0.4	-45.71	1.16	75.39	
2009-11	22.76	2.45	-0.32	7.31	1.4	91.88	
2009-12	26.13	2.81	-0.21	48.45	1.68	97.09	
2010-01	28.15	3.03	-0.15	62.45	1.83	95.4	
2010-02	27.71	2.98	-0.15	66.9	1.73	88.87	
2010-03	29.08	3.13	-0.1	84.86	1.79	96.31	
2010-04	33.01	3.59	0.02	92.86	2.12	98.25	
2010-05	21.73	3.1	-0.32	36.56	1.63	72.95	
2010-06	22.33	3.2	-0.3	1.49	1.67	69.27	
2010-07	21.35	3.04	-0.32	-25.08	1.47	44.72	
2010-08	22.79	3.25	-0.27	-20.78	1.6	67.09	
2010-09	25.32	3.61	-0.18	4.13	1.8	85.95	
2010-10	24.04	3.43	-0.22	0.45	1.62	79.91	
2010-11	24.27	3.46	-0.2	-3.94	1.58	78.61	
2010-12	24.02	3.43	-0.2	-11.36	1.5	73.53	
2011-01	21.17	3.02	-0.29	-59.2	1.16	12.99	
2011-02	21.55	3.07	-0.27	-65.77	1.16	-7.97	
2011-03	21.06	3	-0.28	-77.87	1.07	-32.03	
2011-04	20.15	2.87	-0.3	-87	0.95	-49.95	
2011-05	20.09	2.89	-0.3	-83.8	0.94	-54.38	
2011-06	20.26	2.92	-0.29	-77.38	0.92	-56.63	
2011-07	22.18	3.2	-0.21	-34.99	1.08	-9.82	
2011-08	23.27	3.35	-0.17	8.62	1.13	32.38	
2011-09	22.94	3.31	-0.17	17.69	1.07	40.86	
2011-10	21.96	3.17	-0.2	7.87	0.94	31.14	
2011-11	21.48	3.1	-0.21	-17.78	0.88	0.12	
2011-12	18.41	2.66	-0.32	-61.35	0.59	-53.9	
2012-01	16.62	2.4	-0.38	-77.62	0.42	-74.17	
2012-02	18.2	2.62	-0.32	-70.89	0.53	-67.95	
2012-03	19.67	2.8	-0.26	-53.67	0.61	-51.26	
2012-04	18.58	2.9	-0.29	-50.79	0.65	-31.98	
2012-05	16.07	2.84	-0.38	-87.74	0.59	-38.8	
2012-06	15.63	2.76	-0.4	-89.29	0.52	-50.63	
2012-07	14.48	2.55	-0.44	-97.2	0.39	-73.86	
2012-08	14.83	2.62	-0.42	-87.11	0.42	-73.33	
2012-09	14.7	2.59	-0.42	-84.06	0.39	-73.21	
2012-10	14.06	2.48	-0.45	-91.27	0.31	-83.93	
2012-11	11.04	1.95	-0.56	-96.91	0.02	-92.73	
