month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2020-11	5.77	96.43	
2020-12	7.56	98.33	
2021-01	7.04	84.73	
2021-02	5.93	66.61	
2021-03	5.47	44.68	
2021-04	7.29	79.46	
2021-05	7.54	86.26	
2021-06	9.07	91.71	
2021-07	11.15	97.48	
2021-08	15.91	98.38	
2021-09	14.11	83.44	
2021-10	14.88	84.65	
2021-11	15.42	86.32	
2021-12	15.18	82.65	
2022-01	11.89	31.2	
2022-02	10.99	6.81	
2022-03	11.85	4.89	
2022-04	11.25	-18.23	
2022-05	12.59	1.88	
2022-06	15.13	40.73	
2022-07	17.23	62.54	
2022-08	17.6	70.23	
2022-09	18.08	72.87	
2022-10	17.54	62.67	
2022-11	16.76	53.65	
2022-12	15.29	27.31	
2023-01	15.56	17.19	
2023-02	14.01	-11.38	
2023-03	11.8	-47.79	
2023-04	10.31	-66.07	
2023-05	9.67	-72.1	
2023-06	8.52	-86.25	
2023-07	10.25	-70.15	
2023-08	10.93	-54.31	
2023-09	7.48	-84.82	
2023-10	7.15	-91.7	
2023-11	6.94	-91.19	
2023-12	6.09	-96.22	
2024-01	6.91	-75.69	
2024-02	6.62	-77.81	
2024-03	6.77	-61.1	
2024-04	6.27	-86.65	
2024-05	7.38	-39.82	
2024-06	7.77	1.13	
2024-07	6.31	-39.4	
2024-08	5.44	-69.48	
2024-09	4.59	-90.65	
2024-10	6.13	-70.14	
2024-11	7.38	-20.96	
2024-12	6.6	-15.87	
2025-01	5.81	-51.67	
