month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2019-08	2.58	0.97	
2019-09	3.58	1.67	
2019-10	3.21	1.36	
2019-11	3.81	1.74	
2019-12	5.33	2.73	
2020-01	5.84	2.95	
2020-02	7.25	3.71	
2020-03	6.4	3.03	
2020-04	5.8	2.54	
2020-05	6.27	2.69	
2020-06	6.34	2.6	
2020-07	6.58	2.62	
2020-08	5.77	2.09	
2020-09	5.35	1.79	
2020-10	4.91	1.51	
2020-11	5.33	1.65	
2020-12	6.09	1.96	
2021-01	5.07	1.4	
2021-02	4.22	0.96	
2021-03	3.82	0.75	
2021-04	4.31	0.94	
2021-05	4.35	0.92	
2021-06	6.02	1.61	
2021-07	8.39	2.51	
2021-08	10.03	3.03	
2021-09	8.61	2.35	
2021-10	8.12	2.06	
2021-11	9.14	2.35	
2021-12	8.74	2.11	
2022-01	7.17	1.49	
2022-02	6.87	1.34	
2022-03	6.39	1.14	
2022-04	5.22	0.72	
2022-05	5.32	0.73	
2022-06	5.99	0.92	
2022-07	5.84	0.84	
2022-08	5.71	0.77	
2022-09	4.86	0.49	
2022-10	4.42	0.34	
2022-11	4.8	0.44	
2022-12	4.84	0.44	
2023-01	4.74	0.39	
2023-02	5.03	0.46	
2023-03	5.11	0.47	
2023-04	6.48	0.83	
2023-05	5.54	0.55	
2023-06	5.73	0.58	
2023-07	5.89	0.6	
2023-08	4.91	0.33	
2023-09	4.82	0.29	
2023-10	4.56	0.22	
2023-11	4.72	0.25	
2023-12	4.22	0.11	
2024-01	3.55	-0.08	
2024-02	3.59	-0.07	
2024-03	4.22	0.09	
2024-04	3.99	0.02	
2024-05	3.88	-0.01	
2024-06	3.77	-0.05	
2024-07	3.58	-0.1	
2024-08	3.12	-0.22	
2024-09	3.01	-0.25	
2024-10	4.6	0.14	
2024-11	4.68	0.16	
2024-12	4.59	0.13	
2025-01	4.09	0	
